"","site","year","tree","growth12","cones","growth5","slope","aspect","dbh","crown.class","height","crown.fullness","BA5","BA10","BA20","Leadershoots","conematur","coneinit","resinarea2","totalresinarea","meanductsize","wue","wuecentered","cwd","FDSI"
"700","HM6",2004,"139",0.771,0,0.876,9.7,180,32,"co",8.9,9,40,40,60,78,0,0,0.0802441126785996,0.105,0.02625,17.8117048346056,0.626892520347596,2.05294976239181,0.428880191156305
"701","HM6",2004,"153",1.047,0,1.047,28,179,43,"dom",13.4,9.5,25,10,0,292,0,116.8,0.0698543897615469,0.096,0.0192,17.3524223653444,0.167610051086381,2.05294976239181,0.428880191156305
"702","HM6",2004,"141",0.106,0.4,0.392,5.8,241,40.3,"dom",122,5,75,110,160,164,65.6,164,0.00972222222222222,0.014,0.014,16.8831301958935,-0.301682118364489,2.05294976239181,0.428880191156305
"703","HM6",2004,"154",0.447,0,0.684,10.2,183,28.1,"co",10.4,7,55,70,60,96,0,0,0.0521648405028627,0.069,0.0138,17.0186590116875,-0.166153302570489,2.05294976239181,0.428880191156305
"704","HM6",2005,"139",1.231,0,1.19,9.7,180,32,"co",8.9,9,40,40,60,78,0,62.4,0.189957204760812,0.251,0.0251,17.8117048346056,0.626892520347596,2.05294976239181,0.825127716751465
"705","HM6",2005,"153",0.64,0.4,0.64,28,179,43,"dom",13.4,9.5,25,10,0,292,116.8,0,0.216933122664186,0.291,0.0207857142857143,17.3524223653444,0.167610051086381,2.05294976239181,0.825127716751465
"706","HM6",2005,"157",0.291,0,0.255,23,167,35.5,"dom",15.1,6,40,40,80,136,0,136,0.0231530272556125,0.03,0.015,16.9873799247511,-0.197432389506869,2.05294976239181,0.825127716751465
"707","HM6",2005,"156",0.203,0,0.248,16,181,43.6,"co",17.5,6,40,40,60,152,0,0,0.0107967387769499,0.013,0.0065,17.3732898488298,0.188477534571813,2.05294976239181,0.825127716751465
"708","HM6",2005,"158",0.632,0.4,0.408,14,168,24.6,"co",11.3,4,55,60,80,48,19.2,124.8,0.218238362855506,0.253,0.0281111111111111,16.7476374966689,-0.437174817589081,2.05294976239181,0.825127716751465
"709","HM6",2005,"141",0.231,1,0.224,5.8,241,40.3,"dom",122,5,75,110,160,164,164,98.4,0.0463962286818591,0.067,0.01675,16.8831301958935,-0.301682118364489,2.05294976239181,0.825127716751465
"710","HM6",2005,"152",0.795,0.8,0.658,10.2,150,40,"dom",13,8,45,30,40,213,170.4,255.6,0.0897559625956436,0.109,0.0181666666666667,17.2793929139107,0.0945805996526801,2.05294976239181,0.825127716751465
"711","HM6",2005,"154",0.84,0,0.722,10.2,183,28.1,"co",10.4,7,55,70,60,96,0,0,0.128998780561183,0.174,0.0158181818181818,17.0186590116875,-0.166153302570489,2.05294976239181,0.825127716751465
"712","HM6",2006,"156",0.087,0,0.129,16,181,43.6,"co",17.5,6,40,40,60,152,0,0,0.0234061310552377,0.029,0.0145,17.3732898488298,0.188477534571813,2.05294976239181,0.0425067091304215
"713","HM6",2006,"139",1.128,0.8,2.073,9.7,180,32,"co",8.9,9,40,40,60,78,62.4,0,0.0550705674250985,0.075,0.015,17.8117048346056,0.626892520347596,2.05294976239181,0.0425067091304215
"714","HM6",2006,"152",1.449,1.2,1.086,10.2,150,40,"dom",13,8,45,30,40,213,255.6,0,0.0510631172166786,0.062,0.0155,17.2793929139107,0.0945805996526801,2.05294976239181,0.0425067091304215
"715","HM6",2006,"158",0.671,2.6,0.47,14,168,24.6,"co",11.3,4,55,60,80,48,124.8,0,0.0262669493072132,0.03,0.03,16.7476374966689,-0.437174817589081,2.05294976239181,0.0425067091304215
"716","HM6",2006,"157",0.373,1,0.2,23,167,35.5,"dom",15.1,6,40,40,80,136,136,0,0.0930704044467496,0.123,0.0246,16.9873799247511,-0.197432389506869,2.05294976239181,0.0425067091304215
"717","HM6",2006,"154",0.608,0,0.784,10.2,183,28.1,"co",10.4,7,55,70,60,96,0,0,0,0,0,17.0186590116875,-0.166153302570489,2.05294976239181,0.0425067091304215
"718","HM6",2006,"153",1.284,0,1.284,28,179,43,"dom",13.4,9.5,25,10,0,292,0,0,0.0420479726204847,0.057,0.0285,17.3524223653444,0.167610051086381,2.05294976239181,0.0425067091304215
"719","HM6",2006,"141",0.142,0.6,0.187,5.8,241,40.3,"dom",122,5,75,110,160,164,98.4,0,0.00481445887091696,0.007,0.007,16.8831301958935,-0.301682118364489,2.05294976239181,0.0425067091304215
"720","HM6",2007,"154",2.207,0,2.429,10.2,183,28.1,"co",10.4,7,55,70,60,96,0,96,0.208538548620578,0.2800292,0.0186686133333333,17.0186590116875,-0.166153302570489,2.05294976239181,1.38437298227662
"721","HM6",2007,"139",2.242,0,1.563,9.7,180,32,"co",8.9,9,40,40,60,78,0,78,0.208015950266846,0.273,0.0195,17.8117048346056,0.626892520347596,2.05294976239181,1.38437298227662
"722","HM6",2007,"156",0.605,0,0.629,16,181,43.6,"co",17.5,6,40,40,60,152,0,0,0.181728395061728,0.23,0.0255555555555556,17.3732898488298,0.188477534571813,2.05294976239181,1.38437298227662
"723","HM6",2007,"157",0.395,0,0.711,23,167,35.5,"dom",15.1,6,40,40,80,136,0,108.8,0.0796039125709455,0.103,0.02575,16.9873799247511,-0.197432389506869,2.05294976239181,1.38437298227662
"724","HM6",2007,"141",0.678,0,0.6,5.8,241,40.3,"dom",122,5,75,110,160,164,0,0,0.161114071301248,0.231,0.0231,16.8831301958935,-0.301682118364489,2.05294976239181,1.38437298227662
"725","HM6",2007,"140",2.333,0,2.112,5.6,162,32.5,"dom",13.3,8,55,80,60,102,0,20.4,0.254629047445922,0.334,0.0238571428571429,17.0290858015768,-0.155726512681198,2.05294976239181,1.38437298227662
"726","HM6",2007,"158",1.229,0,1.264,14,168,24.6,"co",11.3,4,55,60,80,48,0,0,0.18217433692326,0.213,0.026625,16.7476374966689,-0.437174817589081,2.05294976239181,1.38437298227662
"727","HM6",2007,"152",2.981,0,2.688,10.2,150,40,"dom",13,8,45,30,40,213,0,127.8,0.456615255239622,0.569,0.0355625,17.2793929139107,0.0945805996526801,2.05294976239181,1.38437298227662
"728","HM6",2007,"153",1.016,0,1.016,28,179,43,"dom",13.4,9.5,25,10,0,292,0,350.4,0.091184260137752,0.128,0.0426666666666667,17.3524223653444,0.167610051086381,2.05294976239181,1.38437298227662
"729","HM6",2008,"139",1.33,1,1.076,9.7,180,32,"co",8.9,9,40,40,60,78,78,0,0.11583462533866,0.159,0.019875,17.8117048346056,0.626892520347596,2.05294976239181,0.371911660237739
"730","HM6",2008,"141",0.251,0,0.385,5.8,241,40.3,"dom",122,5,75,110,160,164,0,0,0.0336064090024677,0.047,0.0235,16.8831301958935,-0.301682118364489,2.05294976239181,0.371911660237739
"731","HM6",2008,"156",0.21,0,0.159,16,181,43.6,"co",17.5,6,40,40,60,152,0,30.4,0,0,0,17.3732898488298,0.188477534571813,2.05294976239181,0.371911660237739
"732","HM6",2008,"155",0.349,0.166666667,0.627,18,177,34,"co",13.6,9.5,35,40,40,194,32.333333398,194,0.126074823895084,0.105,0.00954545454545455,17.456768343966,0.271956029708026,2.05294976239181,0.371911660237739
"733","HM6",2008,"157",0.288,0.8,0.664,23,167,35.5,"dom",15.1,6,40,40,80,136,108.8,0,0.209917299043171,0.273,0.02275,16.9873799247511,-0.197432389506869,2.05294976239181,0.371911660237739
"734","HM6",2008,"140",1.315,0.2,1.486,5.6,162,32.5,"dom",13.3,8,55,80,60,102,20.4,40.8,0.19279012345679,0.244,0.0187692307692308,17.0290858015768,-0.155726512681198,2.05294976239181,0.371911660237739
"735","HM6",2008,"158",0.805,0,0.504,14,168,24.6,"co",11.3,4,55,60,80,48,0,0,0.110530599807959,0.123,0.03075,16.7476374966689,-0.437174817589081,2.05294976239181,0.371911660237739
"736","HM6",2008,"154",0.899,1,0.846,10.2,183,28.1,"co",10.4,7,55,70,60,96,96,0,0.161935735303459,0.217,0.0180833333333333,17.0186590116875,-0.166153302570489,2.05294976239181,0.371911660237739
"737","HM6",2008,"153",0.907,1.2,0.907,28,179,43,"dom",13.4,9.5,25,10,0,292,350.4,350.4,0.405224559528793,0.565,0.070625,17.3524223653444,0.167610051086381,2.05294976239181,0.371911660237739
"738","HM6",2008,"152",1.051,0.6,1.118,10.2,150,40,"dom",13,8,45,30,40,213,127.8,42.6,0.124021948179481,0.162,0.0231428571428571,17.2793929139107,0.0945805996526801,2.05294976239181,0.371911660237739
"739","HM6",2009,"157",0.748,0,2.261,23,167,35.5,"dom",15.1,6,40,40,80,136,0,0,0.150280891561427,0.204,0.0291428571428571,16.9873799247511,-0.197432389506869,2.05294976239181,0.513434019534465
"740","HM6",2009,"156",0.555,0.2,0.61,16,181,43.6,"co",17.5,6,40,40,60,152,30.4,0,0.0317176117589874,0.04,0.02,17.3732898488298,0.188477534571813,2.05294976239181,0.513434019534465
"741","HM6",2009,"155",0.985,1,1.609,18,177,34,"co",13.6,9.5,35,40,40,194,194,0,0.0551535123771906,0.091,0.0101111111111111,17.456768343966,0.271956029708026,2.05294976239181,0.513434019534465
"742","HM6",2009,"153",1.405,1.2,1.405,28,179,43,"dom",13.4,9.5,25,10,0,292,350.4,0,0.0868220397833389,0.122,0.0305,17.3524223653444,0.167610051086381,2.05294976239181,0.513434019534465
"743","HM6",2009,"140",2.619,0.4,2.216,5.6,162,32.5,"dom",13.3,8,55,80,60,102,40.8,0,0.236580762757886,0.308,0.022,17.0290858015768,-0.155726512681198,2.05294976239181,0.513434019534465
"744","HM6",2009,"139",2.292,0,2.261,9.7,180,32,"co",8.9,9,40,40,60,78,0,13.000000026,0.313652419999844,0.419,0.0279333333333333,17.8117048346056,0.626892520347596,2.05294976239181,0.513434019534465
"745","HM6",2009,"141",0.643,0,0.826,5.8,241,40.3,"dom",122,5,75,110,160,164,0,0,0.0223374834818672,0.032,0.032,16.8831301958935,-0.301682118364489,2.05294976239181,0.513434019534465
"746","HM6",2009,"152",2.943,0.2,3.091,10.2,150,40,"dom",13,8,45,30,40,213,42.6,0,0.329715831590083,0.415,0.0296428571428571,17.2793929139107,0.0945805996526801,2.05294976239181,0.513434019534465
"747","HM6",2009,"158",1.305,0,1.278,14,168,24.6,"co",11.3,4,55,60,80,48,0,0,0.0744726913979349,0.083,0.02075,16.7476374966689,-0.437174817589081,2.05294976239181,0.513434019534465
"748","HM6",2009,"154",1.692,0,1.646,10.2,183,28.1,"co",10.4,7,55,70,60,96,0,0,0.0666461306724244,0.089,0.0127142857142857,17.0186590116875,-0.166153302570489,2.05294976239181,0.513434019534465
"749","HM6",2010,"153",1.847,0,1.847,28,179,43,"dom",13.4,9.5,25,10,0,292,0,175.2,0.128460566164399,0.176,0.0293333333333333,17.3524223653444,0.167610051086381,2.05294976239181,0.825284145170793
"750","HM6",2010,"140",2.588,0,2.687,5.6,162,32.5,"dom",13.3,8,55,80,60,102,0,272.000000034,0.211666893582268,0.276,0.01725,17.0290858015768,-0.155726512681198,2.05294976239181,0.825284145170793
"751","HM6",2010,"141",0.604,0,0.843,5.8,241,40.3,"dom",122,5,75,110,160,164,0,131.2,0.0618407282066194,0.088,0.0176,16.8831301958935,-0.301682118364489,2.05294976239181,0.825284145170793
"752","HM6",2010,"158",1.264,0,1.256,14,168,24.6,"co",11.3,4,55,60,80,48,0,57.6,0.328050765525233,0.367,0.0244666666666667,16.7476374966689,-0.437174817589081,2.05294976239181,0.825284145170793
"753","HM6",2010,"139",1.889,0.166666667,1.607,9.7,180,32,"co",8.9,9,40,40,60,78,13.000000026,52.000000026,0.220415959710734,0.299,0.0249166666666667,17.8117048346056,0.626892520347596,2.05294976239181,0.825284145170793
"754","HM6",2010,"154",1.587,0,1.161,10.2,183,28.1,"co",10.4,7,55,70,60,96,0,96,0.132093374871375,0.172,0.0156363636363636,17.0186590116875,-0.166153302570489,2.05294976239181,0.825284145170793
"755","HM6",2010,"155",0.673,0,1.087,18,177,34,"co",13.6,9.5,35,40,40,194,0,258.666666602,0.0960818896611913,0.14,0.0155555555555556,17.456768343966,0.271956029708026,2.05294976239181,0.825284145170793
"756","HM6",2010,"152",1.955,0,2.355,10.2,150,40,"dom",13,8,45,30,40,213,0,426,0.235170810001602,0.296,0.0269090909090909,17.2793929139107,0.0945805996526801,2.05294976239181,0.825284145170793
"757","HM6",2010,"156",0.362,0,0.4,16,181,43.6,"co",17.5,6,40,40,60,152,0,0,0.064918097178188,0.08,0.0266666666666667,17.3732898488298,0.188477534571813,2.05294976239181,0.825284145170793
"758","HM6",2010,"157",1.124,0,2.262,23,167,35.5,"dom",15.1,6,40,40,80,136,0,81.6,0.14605839901654,0.219,0.0312857142857143,16.9873799247511,-0.197432389506869,2.05294976239181,0.825284145170793
"759","HM6",2011,"156",0.118,0,0.104,16,181,43.6,"co",17.5,6,40,40,60,152,0,60.8,0.0147150672478573,0.018,0.018,17.3732898488298,0.188477534571813,2.05294976239181,-0.0841108387754078
"760","HM6",2011,"139",1.303,0.666666667,1.31,9.7,180,32,"co",8.9,9,40,40,60,78,52.000000026,25.999999974,0.163991069873677,0.222,0.0246666666666667,17.8117048346056,0.626892520347596,2.05294976239181,-0.0841108387754078
"761","HM6",2011,"158",1.108,1.2,0.872,14,168,24.6,"co",11.3,4,55,60,80,48,57.6,19.2,0.15746994165712,0.177,0.0252857142857143,16.7476374966689,-0.437174817589081,2.05294976239181,-0.0841108387754078
"762","HM6",2011,"157",0.744,0.6,1.071,23,167,35.5,"dom",15.1,6,40,40,80,136,81.6,81.6,0.12151512195614,0.179,0.0255714285714286,16.9873799247511,-0.197432389506869,2.05294976239181,-0.0841108387754078
"763","HM6",2011,"140",1.777,2.666666667,1.555,5.6,162,32.5,"dom",13.3,8,55,80,60,102,272.000000034,17.000000034,0.158978776724881,0.203,0.0156153846153846,17.0290858015768,-0.155726512681198,2.05294976239181,-0.0841108387754078
"764","HM6",2011,"155",0.307,1.333333333,0.566,18,177,34,"co",13.6,9.5,35,40,40,194,258.666666602,0,0.0605433904171416,0.079,0.0131666666666667,17.456768343966,0.271956029708026,2.05294976239181,-0.0841108387754078
"765","HM6",2011,"152",1.232,2,1.222,10.2,150,40,"dom",13,8,45,30,40,213,426,85.2,0.0725854669678391,0.087,0.0174,17.2793929139107,0.0945805996526801,2.05294976239181,-0.0841108387754078
"766","HM6",2011,"141",0.365,0.8,0.333,5.8,241,40.3,"dom",122,5,75,110,160,164,131.2,65.6,0.0831296283478094,0.113,0.0226,16.8831301958935,-0.301682118364489,2.05294976239181,-0.0841108387754078
"767","HM6",2011,"153",1.581,0.6,1.581,28,179,43,"dom",13.4,9.5,25,10,0,292,175.2,467.2,0.278143250109675,0.403,0.0403,17.3524223653444,0.167610051086381,2.05294976239181,-0.0841108387754078
"768","HM6",2011,"154",0.694,1,0.942,10.2,183,28.1,"co",10.4,7,55,70,60,96,96,0,0.116337713005411,0.148,0.0134545454545455,17.0186590116875,-0.166153302570489,2.05294976239181,-0.0841108387754078
"769","HM6",2012,"139",1.603,0.333333333,1.379,9.7,180,32,"co",8.9,9,40,40,60,78,25.999999974,0,0.280466019742832,0.389,0.0228823529411765,17.8117048346056,0.626892520347596,2.05294976239181,-0.129698214902538
"770","HM6",2012,"140",1.708,0.166666667,1.499,5.6,162,32.5,"dom",13.3,8,55,80,60,102,17.000000034,0,0.136867257256872,0.177,0.0196666666666667,17.0290858015768,-0.155726512681198,2.05294976239181,-0.129698214902538
"771","HM6",2012,"158",1.188,0.4,1.127,14,168,24.6,"co",11.3,4,55,60,80,48,19.2,0,0.201507858461432,0.219,0.0219,16.7476374966689,-0.437174817589081,2.05294976239181,-0.129698214902538
"772","HM6",2012,"156",0.237,0.4,0.223,16,181,43.6,"co",17.5,6,40,40,60,152,60.8,0,0.0130682413352966,0.016,0.016,17.3732898488298,0.188477534571813,2.05294976239181,-0.129698214902538
"773","HM6",2012,"155",0.715,0,0.946,18,177,34,"co",13.6,9.5,35,40,40,194,0,0,0.120647851288345,0.143,0.017875,17.456768343966,0.271956029708026,2.05294976239181,-0.129698214902538
"774","HM6",2012,"154",0.842,0,1.052,10.2,183,28.1,"co",10.4,7,55,70,60,96,0,0,0.104371924202882,0.135,0.015,17.0186590116875,-0.166153302570489,2.05294976239181,-0.129698214902538
"775","HM6",2012,"157",0.813,0.6,1.247,23,167,35.5,"dom",15.1,6,40,40,80,136,81.6,0,0.0977279419711808,0.15,0.0375,16.9873799247511,-0.197432389506869,2.05294976239181,-0.129698214902538
"776","HM6",2012,"153",2.747,1.6,2.747,28,179,43,"dom",13.4,9.5,25,10,0,292,467.2,0,0.0651989650374245,0.09,0.045,17.3524223653444,0.167610051086381,2.05294976239181,-0.129698214902538
"777","HM6",2012,"152",1.511,0.4,1.659,10.2,150,40,"dom",13,8,45,30,40,213,85.2,0,0.159140680027462,0.186,0.0186,17.2793929139107,0.0945805996526801,2.05294976239181,-0.129698214902538
"778","HM6",2012,"141",0.185,0.4,0.492,5.8,241,40.3,"dom",122,5,75,110,160,164,65.6,0,0.0613618131966811,0.082,0.0205,16.8831301958935,-0.301682118364489,2.05294976239181,-0.129698214902538
"779","HM6",2013,"156",0.313,0,0.325,16,181,43.6,"co",17.5,6,40,40,60,152,0,486.4,0.115557387205272,0.138,0.0197142857142857,17.3732898488298,0.188477534571813,2.05294976239181,-0.371518833694939
"780","HM6",2013,"139",1.343,0,1.262,9.7,180,32,"co",8.9,9,40,40,60,78,0,234,0.175805491515405,0.249,0.031125,17.8117048346056,0.626892520347596,2.05294976239181,-0.371518833694939
"781","HM6",2013,"153",1.964,0,1.964,28,179,43,"dom",13.4,9.5,25,10,0,292,0,467.2,0.24665997029481,0.35,0.0269230769230769,17.3524223653444,0.167610051086381,2.05294976239181,-0.371518833694939
"782","HM6",2013,"157",0.313,0,0.9,23,167,35.5,"dom",15.1,6,40,40,80,136,0,190.4,0.0824232304879783,0.132,0.033,16.9873799247511,-0.197432389506869,2.05294976239181,-0.371518833694939
"783","HM6",2013,"158",0.726,0,0.813,14,168,24.6,"co",11.3,4,55,60,80,48,0,76.8,0.188228646864842,0.205,0.0292857142857143,16.7476374966689,-0.437174817589081,2.05294976239181,-0.371518833694939
"784","HM6",2013,"152",1.009,0,1.109,10.2,150,40,"dom",13,8,45,30,40,213,0,468.6,0.13773867529829,0.162,0.02025,17.2793929139107,0.0945805996526801,2.05294976239181,-0.371518833694939
"785","HM6",2013,"141",0.351,0,0.478,5.8,241,40.3,"dom",122,5,75,110,160,164,0,98.4,0.0246602446009309,0.033,0.0165,16.8831301958935,-0.301682118364489,2.05294976239181,-0.371518833694939
"786","HM6",2013,"140",1.204,0,1.203,5.6,162,32.5,"dom",13.3,8,55,80,60,102,0,288.999999966,0.0602945223415283,0.075,0.01875,17.0290858015768,-0.155726512681198,2.05294976239181,-0.371518833694939
"787","HM6",2013,"155",0.932,0,0.763,18,177,34,"co",13.6,9.5,35,40,40,194,0,549.666666602,0.0943037090401465,0.109,0.02725,17.456768343966,0.271956029708026,2.05294976239181,-0.371518833694939
"788","HM6",2013,"154",0.674,0,0.718,10.2,183,28.1,"co",10.4,7,55,70,60,96,0,115.2,0.0364659263258074,0.048,0.024,17.0186590116875,-0.166153302570489,2.05294976239181,-0.371518833694939
"789","HM6",2014,"139",1.244,3,1.245,9.7,180,32,"co",8.9,9,40,40,60,78,234,39,0.259557241921387,0.36,0.0257142857142857,17.8117048346056,0.626892520347596,2.05294976239181,0.196823290198387
"790","HM6",2014,"141",0.272,0.6,0.448,5.8,241,40.3,"dom",122,5,75,110,160,164,98.4,196.8,0.0289633749657341,0.039,0.013,16.8831301958935,-0.301682118364489,2.05294976239181,0.196823290198387
"791","HM6",2014,"140",1.228,2.833333333,1.159,5.6,162,32.5,"dom",13.3,8,55,80,60,102,288.999999966,51,0.0691704652449221,0.087,0.0174,17.0290858015768,-0.155726512681198,2.05294976239181,0.196823290198387
"792","HM6",2014,"156",0.203,3.2,0.289,16,181,43.6,"co",17.5,6,40,40,60,152,486.4,0,0.00344145344761838,0.004,0.004,17.3732898488298,0.188477534571813,2.05294976239181,0.196823290198387
"793","HM6",2014,"152",0.795,2.2,1.293,10.2,150,40,"dom",13,8,45,30,40,213,468.6,42.6,0.0551535774273412,0.065,0.013,17.2793929139107,0.0945805996526801,2.05294976239181,0.196823290198387
"794","HM6",2014,"153",2.243,1.6,2.243,28,179,43,"dom",13.4,9.5,25,10,0,292,467.2,408.8,0.0852966708925977,0.126,0.042,17.3524223653444,0.167610051086381,2.05294976239181,0.196823290198387
"795","HM6",2014,"157",0.55,1.4,0.988,23,167,35.5,"dom",15.1,6,40,40,80,136,190.4,136,0.0592447853169967,0.093,0.031,16.9873799247511,-0.197432389506869,2.05294976239181,0.196823290198387
"796","HM6",2014,"154",0.742,1.2,0.856,10.2,183,28.1,"co",10.4,7,55,70,60,96,115.2,0,0.084296851317154,0.113,0.0565,17.0186590116875,-0.166153302570489,2.05294976239181,0.196823290198387
"797","HM6",2014,"158",0.549,1.6,0.534,14,168,24.6,"co",11.3,4,55,60,80,48,76.8,19.2,0.0268333752049933,0.027,0.027,16.7476374966689,-0.437174817589081,2.05294976239181,0.196823290198387
"798","HM6",2014,"155",1.171,2.833333333,0.98,18,177,34,"co",13.6,9.5,35,40,40,194,549.666666602,0,0.107919652272572,0.134,0.01675,17.456768343966,0.271956029708026,2.05294976239181,0.196823290198387
"799","HM6",2015,"158",0.565,0.4,0.577,14,168,24.6,"co",11.3,4,55,60,80,48,19.2,19.2,0.151391002797082,0.153,0.0255,16.7476374966689,-0.437174817589081,2.05294976239181,1.10584147887555
"800","HM6",2015,"139",2.87,0.5,2.392,9.7,180,32,"co",8.9,9,40,40,60,78,39,0,0.248160041010219,0.336,0.024,17.8117048346056,0.626892520347596,2.05294976239181,1.10584147887555
"801","HM6",2015,"153",2.996,1.4,2.996,28,179,43,"dom",13.4,9.5,25,10,0,292,408.8,0,0.135649149899272,0.19,0.038,17.3524223653444,0.167610051086381,2.05294976239181,1.10584147887555
"802","HM6",2015,"140",1.906,0.5,1.761,5.6,162,32.5,"dom",13.3,8,55,80,60,102,51,0,0.115578538971521,0.138,0.01725,17.0290858015768,-0.155726512681198,2.05294976239181,1.10584147887555
"803","HM6",2015,"152",2.051,0.2,2.051,10.2,150,40,"dom",13,8,45,30,40,213,42.6,0,0.175796980089499,0.206,0.02575,17.2793929139107,0.0945805996526801,2.05294976239181,1.10584147887555
"804","HM6",2015,"141",0.643,1.2,0.872,5.8,241,40.3,"dom",122,5,75,110,160,164,196.8,65.6,0.0735765116626542,0.098,0.0326666666666667,16.8831301958935,-0.301682118364489,2.05294976239181,1.10584147887555
"805","HM6",2015,"156",0.366,0,0.429,16,181,43.6,"co",17.5,6,40,40,60,152,0,0,0.100075734993056,0.112,0.014,17.3732898488298,0.188477534571813,2.05294976239181,1.10584147887555
"806","HM6",2015,"154",1.106,0,1.284,10.2,183,28.1,"co",10.4,7,55,70,60,96,0,0,0.122276743129295,0.16,0.016,17.0186590116875,-0.166153302570489,2.05294976239181,1.10584147887555
"807","HM6",2015,"157",0.67,1,1.234,23,167,35.5,"dom",15.1,6,40,40,80,136,136,27.2,0.061528590623963,0.092,0.046,16.9873799247511,-0.197432389506869,2.05294976239181,1.10584147887555
"808","HM6",2015,"155",1.818,0,2.539,18,177,34,"co",13.6,9.5,35,40,40,194,0,0,0.162977826006838,0.199,0.0180909090909091,17.456768343966,0.271956029708026,2.05294976239181,1.10584147887555
"809","HM6",2016,"158",0.474,0.4,0.493,14,168,24.6,"co",11.3,4,55,60,80,48,19.2,0,0.0723269157042015,0.074,0.0185,16.7476374966689,-0.437174817589081,2.05294976239181,1.12448115887905
"810","HM6",2016,"139",2.051,0,2.132,9.7,180,32,"co",8.9,9,40,40,60,78,0,0,0.325215029425079,0.449,0.0280625,17.8117048346056,0.626892520347596,2.05294976239181,1.12448115887905
"811","HM6",2016,"156",0.251,0,0.297,16,181,43.6,"co",17.5,6,40,40,60,152,0,60.8,0.0234249447786208,0.024,0.012,17.3732898488298,0.188477534571813,2.05294976239181,1.12448115887905
"812","HM6",2016,"152",1.174,0,1.26,10.2,150,40,"dom",13,8,45,30,40,213,0,0,0.111632658893461,0.12,0.02,17.2793929139107,0.0945805996526801,2.05294976239181,1.12448115887905
"813","HM6",2016,"153",1.099,0,1.099,28,179,43,"dom",13.4,9.5,25,10,0,292,0,0,0.224637160459566,0.329,0.041125,17.3524223653444,0.167610051086381,2.05294976239181,1.12448115887905
"814","HM6",2016,"140",1.036,0,0.96,5.6,162,32.5,"dom",13.3,8,55,80,60,102,0,0,0.154951629094283,0.18,0.02,17.0290858015768,-0.155726512681198,2.05294976239181,1.12448115887905
"815","HM6",2016,"154",1.01,0,0.862,10.2,183,28.1,"co",10.4,7,55,70,60,96,0,0,0.186217908103685,0.253,0.023,17.0186590116875,-0.166153302570489,2.05294976239181,1.12448115887905
"816","HM6",2016,"157",0.706,0.2,1.063,23,167,35.5,"dom",15.1,6,40,40,80,136,27.2,0,0.16270596047461,0.235,0.0335714285714286,16.9873799247511,-0.197432389506869,2.05294976239181,1.12448115887905
"817","HM6",2016,"155",1.738,0,1.977,18,177,34,"co",13.6,9.5,35,40,40,194,0,0,0.138290743431585,0.182,0.0182,17.456768343966,0.271956029708026,2.05294976239181,1.12448115887905
"818","HM6",2016,"141",0.465,0.4,0.516,5.8,241,40.3,"dom",122,5,75,110,160,164,65.6,0,0.0576978005058455,0.078,0.0156,16.8831301958935,-0.301682118364489,2.05294976239181,1.12448115887905
"819","HM6",2017,"139",2.344,0,1.913,9.7,180,32,"co",8.9,9,40,40,60,78,0,13.000000026,0.233875476050702,0.31,0.0344444444444444,17.8117048346056,0.626892520347596,2.05294976239181,0.166432458631666
"820","HM6",2017,"156",0.364,0.4,0.48,16,181,43.6,"co",17.5,6,40,40,60,152,60.8,0,0.0585165011736875,0.061,0.01525,17.3732898488298,0.188477534571813,2.05294976239181,0.166432458631666
"821","HM6",2017,"140",1.455,0,1.52,5.6,162,32.5,"dom",13.3,8,55,80,60,102,0,0,0.0816566042316173,0.093,0.0186,17.0290858015768,-0.155726512681198,2.05294976239181,0.166432458631666
"822","HM6",2017,"158",0.639,0,0.642,14,168,24.6,"co",11.3,4,55,60,80,48,0,38.4,0.107130405818374,0.111,0.0222,16.7476374966689,-0.437174817589081,2.05294976239181,0.166432458631666
"823","HM6",2017,"153",0.63,0,0.63,28,179,43,"dom",13.4,9.5,25,10,0,292,0,0,0.0200308951184735,0.03,0.03,17.3524223653444,0.167610051086381,2.05294976239181,0.166432458631666
"824","HM6",2017,"141",0.418,0,0.565,5.8,241,40.3,"dom",122,5,75,110,160,164,0,0,0.0464900454739797,0.063,0.01575,16.8831301958935,-0.301682118364489,2.05294976239181,0.166432458631666
"825","HM6",2017,"152",1.485,0,1.557,10.2,150,40,"dom",13,8,45,30,40,213,0,0,0.210063835464208,0.229,0.028625,17.2793929139107,0.0945805996526801,2.05294976239181,0.166432458631666
"826","HM6",2017,"157",1.157,0,0.964,23,167,35.5,"dom",15.1,6,40,40,80,136,0,0,0.325387230106459,0.472,0.0337142857142857,16.9873799247511,-0.197432389506869,2.05294976239181,0.166432458631666
"827","HM6",2017,"154",1.179,0,1.115,10.2,183,28.1,"co",10.4,7,55,70,60,96,0,0,0.140438859229411,0.191,0.023875,17.0186590116875,-0.166153302570489,2.05294976239181,0.166432458631666
"828","HM6",2017,"155",2.275,0,1.891,18,177,34,"co",13.6,9.5,35,40,40,194,0,0,11.158960319667,0.12,0.03,17.456768343966,0.271956029708026,2.05294976239181,0.166432458631666
"829","HM6",2018,"156",0.152,0,0.171,16,181,43.6,"co",17.5,6,40,40,60,152,0,608,0,0,0,17.3732898488298,0.188477534571813,2.05294976239181,-0.115969005913625
