site,year,tree,growth12,conematur,resinarea2,totalresinarea,meanductsize,wuecentered,cwd,FDSI
HM1,2010,99,1.493,11.14285715,0.220967722,0.303,0.0303,0.203773808,93.44717201,0.128079545
HM1,2010,136,0.22,39.2,0.066119723,0.025,0.0125,0.913748815,93.44717201,0.128079545
HM1,2010,112,0.724,0,0.209100028,0.299,0.027181818,-0.171694567,93.44717201,0.128079545
HM1,2010,138,0.677,0,0.144390374,0.09,0.0225,-0.161268633,93.44717201,0.128079545
HM1,2010,51,4.324,92,0.589382513,1.089,0.03403125,-0.348902757,93.44717201,0.128079545
HM1,2010,55,2.288,13.5,0.189896268,0.219,0.019909091,-0.74479196,93.44717201,0.128079545
HM1,2011,138,0.284,64,0.030663392,0.014,0.014,-0.161268633,93.44717201,-0.994487645
HM1,2011,111,0.981,99.75,0.206897001,0.254,0.028222222,-0.713548758,93.44717201,-0.994487645
HM1,2011,53,2.056,22,0.294230438,0.39,0.0325,1.42596306,93.44717201,-0.994487645
HM1,2011,51,2.694,268.3333334,0.128336203,0.246,0.03075,-0.348902757,93.44717201,-0.994487645
HM1,2011,137,0.239,231.4285715,0.068429966,0.092,0.0184,-0.51563053,93.44717201,-0.994487645
HM1,2011,52,4.094,194.2857143,0.297218903,0.338,0.037555556,0.109880725,93.44717201,-0.994487645
HM1,2011,112,0.511,124.8,0,0,0,-0.171694567,93.44717201,-0.994487645
HM1,2011,55,1.212,108,0.12002455,0.142,0.015777778,-0.74479196,93.44717201,-0.994487645
HM1,2011,136,0.176,235.2,0.031580183,0.013,0.013,0.913748815,93.44717201,-0.994487645
HM1,2011,99,0.776,33.42857142,0.044683426,0.063,0.0315,0.203773808,93.44717201,-0.994487645
HM1,2012,138,0.325,42.66666662,0.137033798,0.089,0.02225,-0.161268633,93.44717201,-0.814895768
HM1,2012,136,0.316,196,0.223909112,0.092,0.023,0.913748815,93.44717201,-0.814895768
HM1,2012,51,4.451,76.66666659,0.292712555,0.585,0.0325,-0.348902757,93.44717201,-0.814895768
HM1,2012,55,1.836,0,0.170194219,0.205,0.018636364,-0.74479196,93.44717201,-0.814895768
HM1,2012,111,0.564,332.5,0,0,0,-0.713548758,93.44717201,-0.814895768
HM1,2012,112,0.201,0,0.035534824,0.05,0.025,-0.171694567,93.44717201,-0.814895768
HM1,2012,137,0.332,102.8571428,0.131932049,0.179,0.016272727,-0.51563053,93.44717201,-0.814895768
HM1,2012,52,3.336,19.42857145,0.377569587,0.426,0.0284,0.109880725,93.44717201,-0.814895768
HM1,2012,53,1.764,110,0.388271636,0.41,0.029285714,1.42596306,93.44717201,-0.814895768
HM1,2012,99,0.557,5.571428577,0,0,0,0.203773808,93.44717201,-0.814895768
HM1,2013,112,0.387,83.2,0.200177946,0.281,0.023416667,-0.171694567,93.44717201,-1.009954981
HM1,2013,136,0.153,117.6,0,0,0,0.913748815,93.44717201,-1.009954981
HM1,2013,138,0.23,0,0.0853893,0.067,0.0335,-0.161268633,93.44717201,-1.009954981
HM1,2013,137,0.249,51.42857148,0.078626425,0.108,0.018,-0.51563053,93.44717201,-1.009954981
HM1,2013,53,0.956,0,0.239544714,0.364,0.040444444,1.42596306,93.44717201,-1.009954981
HM1,2013,55,1.178,0,0.051314281,0.062,0.020666667,-0.74479196,93.44717201,-1.009954981
HM1,2013,51,3.486,115,0.171166366,0.373,0.031083333,-0.348902757,93.44717201,-1.009954981
HM1,2013,111,0.35,0,0.231309635,0.271,0.030111111,-0.713548758,93.44717201,-1.009954981
HM1,2013,99,0.344,5.571428577,0.104410042,0.142,0.0284,0.203773808,93.44717201,-1.009954981
HM1,2013,52,3.219,19.42857145,0.301350912,0.269,0.044833333,0.109880725,93.44717201,-1.009954981
HM1,2014,53,1.964,44,0.128014875,0.175,0.04375,1.42596306,93.44717201,-0.503142195
HM1,2014,55,1.471,0,0.132547307,0.158,0.01975,-0.74479196,93.44717201,-0.503142195
HM1,2014,111,0.466,33.25,0.129246246,0.15,0.025,-0.713548758,93.44717201,-0.503142195
HM1,2014,52,5.156,97.1428571,0.673864504,0.722,0.051571429,0.109880725,93.44717201,-0.503142195
HM1,2014,136,0.525,196,0.199265507,0.075,0.01875,0.913748815,93.44717201,-0.503142195
HM1,2014,112,0.561,41.6,0.076205026,0.106,0.035333333,-0.171694567,93.44717201,-0.503142195
HM1,2014,138,0.385,0,0.043694017,0.035,0.035,-0.161268633,93.44717201,-0.503142195
HM1,2014,99,0.379,16.71428573,0.033904325,0.046,0.023,0.203773808,93.44717201,-0.503142195
HM1,2014,51,4.097,76.66666659,0.169915872,0.26,0.028888889,-0.348902757,93.44717201,-0.503142195
HM1,2014,137,0.132,257.1428572,0.010085327,0.014,0.014,-0.51563053,93.44717201,-0.503142195
HM1,2015,99,0.422,39,0.035227049,0.048,0.024,0.203773808,93.44717201,0.356601467
HM1,2015,111,0.827,133,0.153581648,0.176,0.025142857,-0.713548758,93.44717201,0.356601467
HM1,2015,136,0.117,313.6,0,0,0,0.913748815,93.44717201,0.356601467
HM1,2015,52,5.152,97.1428571,0.537689254,0.58,0.034117647,0.109880725,93.44717201,0.356601467
HM1,2015,53,1.371,0,0.142732243,0.198,0.066,1.42596306,93.44717201,0.356601467
HM1,2015,112,1.062,83.2,0.105425953,0.146,0.0292,-0.171694567,93.44717201,0.356601467
HM1,2015,138,0.468,64,0.036496881,0.056,0.028,-0.161268633,93.44717201,0.356601467
HM1,2015,137,0.638,308.5714285,0.075091085,0.1,0.016666667,-0.51563053,93.44717201,0.356601467
HM1,2015,51,3.4,230,0.183352492,0.261,0.032625,-0.348902757,93.44717201,0.356601467
HM1,2015,55,1.591,74.25,0.169077743,0.206,0.02575,-0.74479196,93.44717201,0.356601467
HM1,2016,111,0.91,0,0.252442238,0.292,0.032444444,-0.713548758,93.44717201,0.253381187
HM1,2016,99,0.869,5.571428577,0.114941993,0.154,0.025666667,0.203773808,93.44717201,0.253381187
HM1,2016,51,2.237,115,0.289050679,0.384,0.032,-0.348902757,93.44717201,0.253381187
HM1,2016,52,4.398,58.28571434,0.548566157,0.576,0.0384,0.109880725,93.44717201,0.253381187
HM1,2016,53,1.326,0,0.331507584,0.447,0.034384615,1.42596306,93.44717201,0.253381187
HM1,2016,112,0.907,166.4,0.31553041,0.436,0.029066667,-0.171694567,93.44717201,0.253381187
HM1,2016,55,1.67,121.5,0.166315801,0.2,0.022222222,-0.74479196,93.44717201,0.253381187
HM1,2016,138,0.82,21.33333338,0.108828168,0.157,0.019625,-0.161268633,93.44717201,0.253381187
HM1,2016,136,0.41,274.4,0.092662737,0.124,0.0248,0.913748815,93.44717201,0.253381187
HM1,2016,137,0.625,154.2857143,0.27214106,0.374,0.020777778,-0.51563053,93.44717201,0.253381187
HM1,2017,51,2.796,76.66666659,0.050956692,0.064,0.032,-0.348902757,93.44717201,-0.779752023
HM1,2017,112,0.455,0,0.023063921,0.032,0.032,-0.171694567,93.44717201,-0.779752023
HM1,2017,55,1.17,0,0.03572426,0.044,0.022,-0.74479196,93.44717201,-0.779752023
HM1,2017,53,2.206,44,0.230889272,0.321,0.0321,1.42596306,93.44717201,-0.779752023
HM1,2017,136,0.546,117.6,0.079547957,0.103,0.0206,0.913748815,93.44717201,-0.779752023
HM1,2017,52,5.078,38.8571429,0.552448865,0.46,0.032857143,0.109880725,93.44717201,-0.779752023
HM1,2017,111,0.482,33.25,0.031250735,0.036,0.036,-0.713548758,93.44717201,-0.779752023
HM1,2017,99,0.649,22.28571427,0.033206765,0.044,0.044,0.203773808,93.44717201,-0.779752023
HM1,2017,138,0.734,106.6666666,0.026997361,0.038,0.019,-0.161268633,93.44717201,-0.779752023
HM1,2017,137,0.581,25.71428574,0,0,0,-0.51563053,93.44717201,-0.779752023
HM1,2018,112,0.523,0,0.171231348,0.235,0.026111111,-0.171694567,93.44717201,-0.83218154
HM1,2018,136,0.123,274.4,0,0,0,0.913748815,93.44717201,-0.83218154
HM1,2018,55,0.994,0,0.20763617,0.278,0.021384615,-0.74479196,93.44717201,-0.83218154
HM1,2018,53,1.762,22,0.505638869,0.65,0.043333333,1.42596306,93.44717201,-0.83218154
HM1,2018,99,0.667,0,0.069372048,0.092,0.030666667,0.203773808,93.44717201,-0.83218154
HM1,2018,51,0.328,38.33333341,0.184922179,0.224,0.037333333,-0.348902757,93.44717201,-0.83218154
HM1,2018,111,0.254,0,0.240529282,0.276,0.0345,-0.713548758,93.44717201,-0.83218154
HM1,2018,52,1.677,19.42857145,0.341691315,0.333,0.0333,0.109880725,93.44717201,-0.83218154
HM1,2018,138,0.627,0,0.067833263,0.108,0.036,-0.161268633,93.44717201,-0.83218154
HM1,2018,137,0.749,77.14285722,0.119755573,0.165,0.020625,-0.51563053,93.44717201,-0.83218154
HM1,2019,111,0.405,99.75,0.017498198,0.02,0.01,-0.713548758,93.44717201,-0.001689305
HM1,2019,112,0.56,208,0.07256677,0.1,0.025,-0.171694567,93.44717201,-0.001689305
HM1,2019,52,1.422,435.2,0.265239881,0.271,0.0271,0.109880725,93.44717201,-0.001689305
HM1,2019,53,0.461,308,0.116066217,0.168,0.0336,1.42596306,93.44717201,-0.001689305
HM1,2019,55,0.95,167.4,0.05017563,0.066,0.0132,-0.74479196,93.44717201,-0.001689305
HM1,2019,138,0.525,192,0.065468413,0.102,0.0255,-0.161268633,93.44717201,-0.001689305
HM1,2019,99,0.66,89.7,0.097566405,0.123,0.0246,0.203773808,93.44717201,-0.001689305
HM1,2019,136,0.306,431.2,0.008819458,0.011,0.011,0.913748815,93.44717201,-0.001689305
HM1,2019,51,0.582,552,0.100089679,0.115,0.016428571,-0.348902757,93.44717201,-0.001689305
HM1,2019,137,0.436,462.8571428,0.096234875,0.133,0.016625,-0.51563053,93.44717201,-0.001689305
HM1,2020,112,0.464,20.8,0.120475462,0.162,0.027,-0.171694567,93.44717201,-0.568124304
HM1,2020,52,1.102,0,0.205898079,0.213,0.023666667,0.109880725,93.44717201,-0.568124304
HM1,2020,111,0.19,0,0.040678462,0.046,0.023,-0.713548758,93.44717201,-0.568124304
HM1,2020,53,0.371,0,0.163800258,0.238,0.034,1.42596306,93.44717201,-0.568124304
HM1,2020,55,0.657,0,0.137406019,0.191,0.021222222,-0.74479196,93.44717201,-0.568124304
HM1,2020,51,0.81,0,0.299095956,0.329,0.025307692,-0.348902757,93.44717201,-0.568124304
HM1,2020,137,0.243,25.71428574,0.088882012,0.125,0.017857143,-0.51563053,93.44717201,-0.568124304
HM1,2020,99,0.48,0,0.120268869,0.151,0.0302,0.203773808,93.44717201,-0.568124304
HM1,2020,136,0.195,78.4,0.033314656,0.043,0.014333333,0.913748815,93.44717201,-0.568124304
HM1,2020,138,0.267,51.2,0.12784227,0.196,0.0245,-0.161268633,93.44717201,-0.568124304
HM6,2000,139,1.241,0,0.121611857,0.15,0.021428571,0.62689252,2.052949762,0.988736253
HM6,2000,158,1.831,0,0.270354674,0.314,0.020933333,-0.437174818,2.052949762,0.988736253
HM6,2000,154,1.353,0,0.147524975,0.195,0.027857143,-0.166153303,2.052949762,0.988736253
HM6,2000,141,0.666,32.8,0.064597507,0.092,0.046,-0.301682118,2.052949762,0.988736253
HM6,2001,158,1.488,0,0.210951665,0.254,0.021166667,-0.437174818,2.052949762,0.460027917
HM6,2001,139,1.059,0,0.145374703,0.182,0.016545455,0.62689252,2.052949762,0.460027917
HM6,2001,141,0.753,0,0.030379623,0.042,0.021,-0.301682118,2.052949762,0.460027917
HM6,2001,154,0.906,0,0.141905485,0.184,0.016727273,-0.166153303,2.052949762,0.460027917
HM6,2002,158,0.379,0,0.01011686,0.012,0.012,-0.437174818,2.052949762,0.110992361
HM6,2002,152,0.269,0,0.025912467,0.029,0.0145,0.0945806,2.052949762,0.110992361
HM6,2002,154,0.049,0,0,0,0,-0.166153303,2.052949762,0.110992361
HM6,2002,141,0.718,0,0.062115746,0.089,0.029666667,-0.301682118,2.052949762,0.110992361
HM6,2002,139,0.477,0,0.019766157,0.026,0.026,0.62689252,2.052949762,0.110992361
HM6,2003,158,0.687,0,0.058306197,0.07,0.035,-0.437174818,2.052949762,1.121169418
HM6,2003,139,0.594,19.5,0.069131715,0.092,0.015333333,0.62689252,2.052949762,1.121169418
HM6,2003,157,0.412,0,0.027558762,0.037,0.037,-0.19743239,2.052949762,1.121169418
HM6,2003,154,0.43,0,0.037186728,0.049,0.01225,-0.166153303,2.052949762,1.121169418
HM6,2003,156,0.198,0,0.0456567,0.017,0.017,0.188477535,2.052949762,1.121169418
HM6,2003,152,0.777,0,0.048995255,0.057,0.019,0.0945806,2.052949762,1.121169418
HM6,2003,141,0.194,131.2,0.023480688,0.033,0.0165,-0.301682118,2.052949762,1.121169418
HM6,2004,156,0.156,0,0.050767822,0.062,0.0155,0.188477535,2.052949762,0.428880191
HM6,2004,158,0.641,0,0.254514152,0.302,0.025166667,-0.437174818,2.052949762,0.428880191
HM6,2004,157,0.371,0,0.035100642,0.048,0.024,-0.19743239,2.052949762,0.428880191
HM6,2004,152,1.335,0,0.262211916,0.308,0.023692308,0.0945806,2.052949762,0.428880191
HM6,2004,139,0.771,0,0.080244113,0.105,0.02625,0.62689252,2.052949762,0.428880191
HM6,2004,153,1.047,0,0.06985439,0.096,0.0192,0.167610051,2.052949762,0.428880191
HM6,2004,141,0.106,65.6,0.009722222,0.014,0.014,-0.301682118,2.052949762,0.428880191
HM6,2004,154,0.447,0,0.052164841,0.069,0.0138,-0.166153303,2.052949762,0.428880191
HM6,2005,139,1.231,0,0.189957205,0.251,0.0251,0.62689252,2.052949762,0.825127717
HM6,2005,153,0.64,116.8,0.216933123,0.291,0.020785714,0.167610051,2.052949762,0.825127717
HM6,2005,157,0.291,0,0.023153027,0.03,0.015,-0.19743239,2.052949762,0.825127717
HM6,2005,156,0.203,0,0.010796739,0.013,0.0065,0.188477535,2.052949762,0.825127717
HM6,2005,158,0.632,19.2,0.218238363,0.253,0.028111111,-0.437174818,2.052949762,0.825127717
HM6,2005,141,0.231,164,0.046396229,0.067,0.01675,-0.301682118,2.052949762,0.825127717
HM6,2005,152,0.795,170.4,0.089755963,0.109,0.018166667,0.0945806,2.052949762,0.825127717
HM6,2005,154,0.84,0,0.128998781,0.174,0.015818182,-0.166153303,2.052949762,0.825127717
HM6,2006,156,0.087,0,0.023406131,0.029,0.0145,0.188477535,2.052949762,0.042506709
HM6,2006,139,1.128,62.4,0.055070567,0.075,0.015,0.62689252,2.052949762,0.042506709
HM6,2006,152,1.449,255.6,0.051063117,0.062,0.0155,0.0945806,2.052949762,0.042506709
HM6,2006,158,0.671,124.8,0.026266949,0.03,0.03,-0.437174818,2.052949762,0.042506709
HM6,2006,157,0.373,136,0.093070404,0.123,0.0246,-0.19743239,2.052949762,0.042506709
HM6,2006,154,0.608,0,0,0,0,-0.166153303,2.052949762,0.042506709
HM6,2006,153,1.284,0,0.042047973,0.057,0.0285,0.167610051,2.052949762,0.042506709
HM6,2006,141,0.142,98.4,0.004814459,0.007,0.007,-0.301682118,2.052949762,0.042506709
HM6,2007,154,2.207,0,0.208538549,0.2800292,0.018668613,-0.166153303,2.052949762,1.384372982
HM6,2007,139,2.242,0,0.20801595,0.273,0.0195,0.62689252,2.052949762,1.384372982
HM6,2007,156,0.605,0,0.181728395,0.23,0.025555556,0.188477535,2.052949762,1.384372982
HM6,2007,157,0.395,0,0.079603913,0.103,0.02575,-0.19743239,2.052949762,1.384372982
HM6,2007,141,0.678,0,0.161114071,0.231,0.0231,-0.301682118,2.052949762,1.384372982
HM6,2007,140,2.333,0,0.254629047,0.334,0.023857143,-0.155726513,2.052949762,1.384372982
HM6,2007,158,1.229,0,0.182174337,0.213,0.026625,-0.437174818,2.052949762,1.384372982
HM6,2007,152,2.981,0,0.456615255,0.569,0.0355625,0.0945806,2.052949762,1.384372982
HM6,2007,153,1.016,0,0.09118426,0.128,0.042666667,0.167610051,2.052949762,1.384372982
HM6,2008,139,1.33,78,0.115834625,0.159,0.019875,0.62689252,2.052949762,0.37191166
HM6,2008,141,0.251,0,0.033606409,0.047,0.0235,-0.301682118,2.052949762,0.37191166
HM6,2008,156,0.21,0,0,0,0,0.188477535,2.052949762,0.37191166
HM6,2008,155,0.349,32.3333334,0.126074824,0.105,0.009545455,0.27195603,2.052949762,0.37191166
HM6,2008,157,0.288,108.8,0.209917299,0.273,0.02275,-0.19743239,2.052949762,0.37191166
HM6,2008,140,1.315,20.4,0.192790123,0.244,0.018769231,-0.155726513,2.052949762,0.37191166
HM6,2008,158,0.805,0,0.1105306,0.123,0.03075,-0.437174818,2.052949762,0.37191166
HM6,2008,154,0.899,96,0.161935735,0.217,0.018083333,-0.166153303,2.052949762,0.37191166
HM6,2008,153,0.907,350.4,0.40522456,0.565,0.070625,0.167610051,2.052949762,0.37191166
HM6,2008,152,1.051,127.8,0.124021948,0.162,0.023142857,0.0945806,2.052949762,0.37191166
HM6,2009,157,0.748,0,0.150280892,0.204,0.029142857,-0.19743239,2.052949762,0.51343402
HM6,2009,156,0.555,30.4,0.031717612,0.04,0.02,0.188477535,2.052949762,0.51343402
HM6,2009,155,0.985,194,0.055153512,0.091,0.010111111,0.27195603,2.052949762,0.51343402
HM6,2009,153,1.405,350.4,0.08682204,0.122,0.0305,0.167610051,2.052949762,0.51343402
HM6,2009,140,2.619,40.8,0.236580763,0.308,0.022,-0.155726513,2.052949762,0.51343402
HM6,2009,139,2.292,0,0.31365242,0.419,0.027933333,0.62689252,2.052949762,0.51343402
HM6,2009,141,0.643,0,0.022337483,0.032,0.032,-0.301682118,2.052949762,0.51343402
HM6,2009,152,2.943,42.6,0.329715832,0.415,0.029642857,0.0945806,2.052949762,0.51343402
HM6,2009,158,1.305,0,0.074472691,0.083,0.02075,-0.437174818,2.052949762,0.51343402
HM6,2009,154,1.692,0,0.066646131,0.089,0.012714286,-0.166153303,2.052949762,0.51343402
HM6,2010,153,1.847,0,0.128460566,0.176,0.029333333,0.167610051,2.052949762,0.825284145
HM6,2010,140,2.588,0,0.211666894,0.276,0.01725,-0.155726513,2.052949762,0.825284145
HM6,2010,141,0.604,0,0.061840728,0.088,0.0176,-0.301682118,2.052949762,0.825284145
HM6,2010,158,1.264,0,0.328050766,0.367,0.024466667,-0.437174818,2.052949762,0.825284145
HM6,2010,139,1.889,13.00000003,0.22041596,0.299,0.024916667,0.62689252,2.052949762,0.825284145
HM6,2010,154,1.587,0,0.132093375,0.172,0.015636364,-0.166153303,2.052949762,0.825284145
HM6,2010,155,0.673,0,0.09608189,0.14,0.015555556,0.27195603,2.052949762,0.825284145
HM6,2010,152,1.955,0,0.23517081,0.296,0.026909091,0.0945806,2.052949762,0.825284145
HM6,2010,156,0.362,0,0.064918097,0.08,0.026666667,0.188477535,2.052949762,0.825284145
HM6,2010,157,1.124,0,0.146058399,0.219,0.031285714,-0.19743239,2.052949762,0.825284145
HM6,2011,156,0.118,0,0.014715067,0.018,0.018,0.188477535,2.052949762,-0.084110839
HM6,2011,139,1.303,52.00000003,0.16399107,0.222,0.024666667,0.62689252,2.052949762,-0.084110839
HM6,2011,158,1.108,57.6,0.157469942,0.177,0.025285714,-0.437174818,2.052949762,-0.084110839
HM6,2011,157,0.744,81.6,0.121515122,0.179,0.025571429,-0.19743239,2.052949762,-0.084110839
HM6,2011,140,1.777,272,0.158978777,0.203,0.015615385,-0.155726513,2.052949762,-0.084110839
HM6,2011,155,0.307,258.6666666,0.06054339,0.079,0.013166667,0.27195603,2.052949762,-0.084110839
HM6,2011,152,1.232,426,0.072585467,0.087,0.0174,0.0945806,2.052949762,-0.084110839
HM6,2011,141,0.365,131.2,0.083129628,0.113,0.0226,-0.301682118,2.052949762,-0.084110839
HM6,2011,153,1.581,175.2,0.27814325,0.403,0.0403,0.167610051,2.052949762,-0.084110839
HM6,2011,154,0.694,96,0.116337713,0.148,0.013454545,-0.166153303,2.052949762,-0.084110839
HM6,2012,139,1.603,25.99999997,0.28046602,0.389,0.022882353,0.62689252,2.052949762,-0.129698215
HM6,2012,140,1.708,17.00000003,0.136867257,0.177,0.019666667,-0.155726513,2.052949762,-0.129698215
HM6,2012,158,1.188,19.2,0.201507858,0.219,0.0219,-0.437174818,2.052949762,-0.129698215
HM6,2012,156,0.237,60.8,0.013068241,0.016,0.016,0.188477535,2.052949762,-0.129698215
HM6,2012,155,0.715,0,0.120647851,0.143,0.017875,0.27195603,2.052949762,-0.129698215
HM6,2012,154,0.842,0,0.104371924,0.135,0.015,-0.166153303,2.052949762,-0.129698215
HM6,2012,157,0.813,81.6,0.097727942,0.15,0.0375,-0.19743239,2.052949762,-0.129698215
HM6,2012,153,2.747,467.2,0.065198965,0.09,0.045,0.167610051,2.052949762,-0.129698215
HM6,2012,152,1.511,85.2,0.15914068,0.186,0.0186,0.0945806,2.052949762,-0.129698215
HM6,2012,141,0.185,65.6,0.061361813,0.082,0.0205,-0.301682118,2.052949762,-0.129698215
HM6,2013,156,0.313,0,0.115557387,0.138,0.019714286,0.188477535,2.052949762,-0.371518834
HM6,2013,139,1.343,0,0.175805492,0.249,0.031125,0.62689252,2.052949762,-0.371518834
HM6,2013,153,1.964,0,0.24665997,0.35,0.026923077,0.167610051,2.052949762,-0.371518834
HM6,2013,157,0.313,0,0.08242323,0.132,0.033,-0.19743239,2.052949762,-0.371518834
HM6,2013,158,0.726,0,0.188228647,0.205,0.029285714,-0.437174818,2.052949762,-0.371518834
HM6,2013,152,1.009,0,0.137738675,0.162,0.02025,0.0945806,2.052949762,-0.371518834
HM6,2013,141,0.351,0,0.024660245,0.033,0.0165,-0.301682118,2.052949762,-0.371518834
HM6,2013,140,1.204,0,0.060294522,0.075,0.01875,-0.155726513,2.052949762,-0.371518834
HM6,2013,155,0.932,0,0.094303709,0.109,0.02725,0.27195603,2.052949762,-0.371518834
HM6,2013,154,0.674,0,0.036465926,0.048,0.024,-0.166153303,2.052949762,-0.371518834
HM6,2014,139,1.244,234,0.259557242,0.36,0.025714286,0.62689252,2.052949762,0.19682329
HM6,2014,141,0.272,98.4,0.028963375,0.039,0.013,-0.301682118,2.052949762,0.19682329
HM6,2014,140,1.228,289,0.069170465,0.087,0.0174,-0.155726513,2.052949762,0.19682329
HM6,2014,156,0.203,486.4,0.003441453,0.004,0.004,0.188477535,2.052949762,0.19682329
HM6,2014,152,0.795,468.6,0.055153577,0.065,0.013,0.0945806,2.052949762,0.19682329
HM6,2014,153,2.243,467.2,0.085296671,0.126,0.042,0.167610051,2.052949762,0.19682329
HM6,2014,157,0.55,190.4,0.059244785,0.093,0.031,-0.19743239,2.052949762,0.19682329
HM6,2014,154,0.742,115.2,0.084296851,0.113,0.0565,-0.166153303,2.052949762,0.19682329
HM6,2014,158,0.549,76.8,0.026833375,0.027,0.027,-0.437174818,2.052949762,0.19682329
HM6,2014,155,1.171,549.6666666,0.107919652,0.134,0.01675,0.27195603,2.052949762,0.19682329
HM6,2015,158,0.565,19.2,0.151391003,0.153,0.0255,-0.437174818,2.052949762,1.105841479
HM6,2015,139,2.87,39,0.248160041,0.336,0.024,0.62689252,2.052949762,1.105841479
HM6,2015,153,2.996,408.8,0.13564915,0.19,0.038,0.167610051,2.052949762,1.105841479
HM6,2015,140,1.906,51,0.115578539,0.138,0.01725,-0.155726513,2.052949762,1.105841479
HM6,2015,152,2.051,42.6,0.17579698,0.206,0.02575,0.0945806,2.052949762,1.105841479
HM6,2015,141,0.643,196.8,0.073576512,0.098,0.032666667,-0.301682118,2.052949762,1.105841479
HM6,2015,156,0.366,0,0.100075735,0.112,0.014,0.188477535,2.052949762,1.105841479
HM6,2015,154,1.106,0,0.122276743,0.16,0.016,-0.166153303,2.052949762,1.105841479
HM6,2015,157,0.67,136,0.061528591,0.092,0.046,-0.19743239,2.052949762,1.105841479
HM6,2015,155,1.818,0,0.162977826,0.199,0.018090909,0.27195603,2.052949762,1.105841479
HM6,2016,158,0.474,19.2,0.072326916,0.074,0.0185,-0.437174818,2.052949762,1.124481159
HM6,2016,139,2.051,0,0.325215029,0.449,0.0280625,0.62689252,2.052949762,1.124481159
HM6,2016,156,0.251,0,0.023424945,0.024,0.012,0.188477535,2.052949762,1.124481159
HM6,2016,152,1.174,0,0.111632659,0.12,0.02,0.0945806,2.052949762,1.124481159
HM6,2016,153,1.099,0,0.22463716,0.329,0.041125,0.167610051,2.052949762,1.124481159
HM6,2016,140,1.036,0,0.154951629,0.18,0.02,-0.155726513,2.052949762,1.124481159
HM6,2016,154,1.01,0,0.186217908,0.253,0.023,-0.166153303,2.052949762,1.124481159
HM6,2016,157,0.706,27.2,0.16270596,0.235,0.033571429,-0.19743239,2.052949762,1.124481159
HM6,2016,155,1.738,0,0.138290743,0.182,0.0182,0.27195603,2.052949762,1.124481159
HM6,2016,141,0.465,65.6,0.057697801,0.078,0.0156,-0.301682118,2.052949762,1.124481159
HM6,2017,139,2.344,0,0.233875476,0.31,0.034444444,0.62689252,2.052949762,0.166432459
HM6,2017,156,0.364,60.8,0.058516501,0.061,0.01525,0.188477535,2.052949762,0.166432459
HM6,2017,140,1.455,0,0.081656604,0.093,0.0186,-0.155726513,2.052949762,0.166432459
HM6,2017,158,0.639,0,0.107130406,0.111,0.0222,-0.437174818,2.052949762,0.166432459
HM6,2017,153,0.63,0,0.020030895,0.03,0.03,0.167610051,2.052949762,0.166432459
HM6,2017,141,0.418,0,0.046490045,0.063,0.01575,-0.301682118,2.052949762,0.166432459
HM6,2017,152,1.485,0,0.210063835,0.229,0.028625,0.0945806,2.052949762,0.166432459
HM6,2017,157,1.157,0,0.32538723,0.472,0.033714286,-0.19743239,2.052949762,0.166432459
HM6,2017,154,1.179,0,0.140438859,0.191,0.023875,-0.166153303,2.052949762,0.166432459
HM6,2017,155,2.275,0,11.15896032,0.12,0.03,0.27195603,2.052949762,0.166432459
HM6,2018,156,0.152,0,0,0,0,0.188477535,2.052949762,-0.115969006
HM6,2018,158,0.486,38.4,0.037434185,0.039,0.039,-0.437174818,2.052949762,-0.115969006
HM6,2018,152,0.821,0,0.041351122,0.048,0.024,0.0945806,2.052949762,-0.115969006
HM6,2018,140,1.272,0,0.128114,0.142,0.015777778,-0.155726513,2.052949762,-0.115969006
HM6,2018,139,1.815,13.00000003,0.289889259,0.395,0.028214286,0.62689252,2.052949762,-0.115969006
HM6,2018,154,0.706,0,0.029193653,0.038,0.012666667,-0.166153303,2.052949762,-0.115969006
HM6,2018,155,0.768,0,0.076745472,0.104,0.0208,0.27195603,2.052949762,-0.115969006
HM6,2018,153,0.292,0,0.064310982,0.095,0.031666667,0.167610051,2.052949762,-0.115969006
HM6,2018,141,0.226,0,0.008847645,0.012,0.012,-0.301682118,2.052949762,-0.115969006
HM6,2018,157,0.42,0,0.121187704,0.187,0.023375,-0.19743239,2.052949762,-0.115969006
HM6,2019,158,0.437,163.2,0.019253565,0.02,0.02,-0.437174818,2.052949762,0.753794587
HM6,2019,156,0.295,608,0,0,0,0.188477535,2.052949762,0.753794587
HM6,2019,157,0.55,353.6,0,0,0,-0.19743239,2.052949762,0.753794587
HM6,2019,140,1.491,255,0.083486302,0.094,0.015666667,-0.155726513,2.052949762,0.753794587
HM6,2019,139,2.271,260,0.232116947,0.292,0.026545455,0.62689252,2.052949762,0.753794587
HM6,2019,154,1.126,230.4,0.117703679,0.158,0.0158,-0.166153303,2.052949762,0.753794587
HM6,2019,155,1.329,711.3333334,0.16840435,0.244,0.020333333,0.27195603,2.052949762,0.753794587
HM6,2019,153,1.859,759.2,0,0,0,0.167610051,2.052949762,0.753794587
HM6,2019,141,0.494,262.4,0.028843938,0.039,0.039,-0.301682118,2.052949762,0.753794587
HM6,2019,152,1.748,809.4,0.32297391,0.272,0.0272,0.0945806,2.052949762,0.753794587
HM6,2020,140,1.225,0,0.116136465,0.126,0.0252,-0.155726513,2.052949762,-0.024434213
