site,tree,Year,Area
FC,175,2005,0.06
FC,175,2005,0.061
FC,175,2005,0.076
FC,175,2006,0.021
FC,175,2006,0.029
FC,175,2006,0.031
FC,175,2006,0.031
FC,175,2006,0.031
FC,175,2006,0.033
FC,175,2006,0.035
FC,175,2006,0.036
FC,175,2006,0.037
FC,175,2006,0.038
FC,175,2006,0.041
FC,175,2006,0.043
FC,175,2006,0.046
FC,175,2006,0.047
FC,175,2006,0.047
FC,175,2006,0.048
FC,175,2006,0.048
FC,175,2006,0.051
FC,175,2006,0.053
FC,175,2006,0.054
FC,175,2006,0.055
FC,175,2007,0.026
FC,175,2007,0.027
FC,175,2007,0.027
FC,175,2007,0.027
FC,175,2007,0.03
FC,175,2007,0.031
FC,175,2007,0.032
FC,175,2007,0.033
FC,175,2007,0.033
FC,175,2007,0.033
FC,175,2007,0.034
FC,175,2007,0.034
FC,175,2007,0.034
FC,175,2007,0.035
FC,175,2007,0.036
FC,175,2007,0.037
FC,175,2007,0.038
FC,175,2007,0.039
FC,175,2007,0.041
FC,175,2007,0.042
FC,175,2007,0.045
FC,175,2007,0.049
FC,175,2007,0.058
FC,175,2008,0.019
FC,175,2008,0.022
FC,175,2008,0.023
FC,175,2008,0.025
FC,175,2008,0.025
FC,175,2008,0.026
FC,175,2008,0.026
FC,175,2008,0.027
FC,175,2008,0.029
FC,175,2008,0.031
FC,175,2008,0.032
FC,175,2008,0.032
FC,175,2008,0.034
FC,175,2008,0.035
FC,175,2008,0.041
FC,175,2008,0.044
FC,175,2008,0.045
FC,175,2008,0.048
FC,175,2008,0.049
FC,175,2008,0.066
FC,175,2009,0.02
FC,175,2009,0.028
FC,175,2009,0.029
FC,175,2009,0.029
FC,175,2009,0.031
FC,175,2009,0.033
FC,175,2009,0.033
FC,175,2009,0.033
FC,175,2009,0.034
FC,175,2009,0.034
FC,175,2009,0.035
FC,175,2009,0.035
FC,175,2009,0.036
FC,175,2009,0.037
FC,175,2009,0.038
FC,175,2009,0.038
FC,175,2009,0.039
FC,175,2009,0.039
FC,175,2009,0.039
FC,175,2009,0.041
FC,175,2009,0.044
FC,175,2009,0.044
FC,175,2009,0.049
FC,175,2009,0.05
FC,175,2009,0.051
FC,175,2009,0.055
FC,175,2009,0.082
FC,175,2010,0.018
FC,175,2010,0.018
FC,175,2010,0.022
FC,175,2010,0.022
FC,175,2010,0.026
FC,175,2010,0.027
FC,175,2010,0.027
FC,175,2010,0.028
FC,175,2010,0.029
FC,175,2010,0.031
FC,175,2010,0.031
FC,175,2010,0.032
FC,175,2010,0.032
FC,175,2010,0.035
FC,175,2010,0.035
FC,175,2010,0.036
FC,175,2010,0.036
FC,175,2010,0.038
FC,175,2010,0.039
FC,175,2010,0.041
FC,175,2010,0.043
FC,175,2010,0.046
FC,175,2010,0.047
FC,175,2010,0.047
FC,175,2010,0.052
FC,175,2010,0.068
FC,175,2011,0.027
FC,175,2011,0.029
FC,175,2011,0.03
FC,175,2011,0.03
FC,175,2011,0.03
FC,175,2011,0.034
FC,175,2011,0.035
FC,175,2011,0.036
FC,175,2011,0.036
FC,175,2011,0.036
FC,175,2011,0.037
FC,175,2011,0.04
FC,175,2011,0.04
FC,175,2011,0.042
FC,175,2011,0.042
FC,175,2011,0.043
FC,175,2011,0.043
FC,175,2011,0.043
FC,175,2011,0.045
FC,175,2011,0.046
FC,175,2011,0.047
FC,175,2011,0.048
FC,175,2011,0.048
FC,175,2011,0.048
FC,175,2011,0.05
FC,175,2011,0.051
FC,175,2011,0.052
FC,175,2011,0.054
FC,175,2011,0.054
FC,175,2011,0.055
FC,175,2011,0.057
FC,175,2011,0.058
FC,175,2011,0.062
FC,175,2011,0.063
FC,175,2011,0.086
FC,175,2012,0.02
FC,175,2012,0.02
FC,175,2012,0.025
FC,175,2012,0.025
FC,175,2012,0.028
FC,175,2012,0.028
FC,175,2012,0.031
FC,175,2012,0.032
FC,175,2012,0.033
FC,175,2012,0.034
FC,175,2012,0.035
FC,175,2012,0.036
FC,175,2012,0.037
FC,175,2012,0.039
FC,175,2012,0.04
FC,175,2012,0.044
FC,175,2012,0.046
FC,175,2012,0.056
FC,175,2013,0.015
FC,175,2013,0.018
FC,175,2013,0.022
FC,175,2013,0.029
FC,175,2013,0.031
FC,175,2013,0.032
FC,175,2013,0.032
FC,175,2013,0.033
FC,175,2013,0.033
FC,175,2013,0.035
FC,175,2013,0.035
FC,175,2013,0.036
FC,175,2013,0.037
FC,175,2013,0.038
FC,175,2013,0.038
FC,175,2013,0.039
FC,175,2013,0.04
FC,175,2013,0.04
FC,175,2013,0.04
FC,175,2013,0.051
FC,175,2013,0.06
FC,175,2013,0.072
FC,175,2014,0.019
FC,175,2014,0.026
FC,175,2014,0.027
FC,175,2014,0.03
FC,175,2014,0.031
FC,175,2014,0.032
FC,175,2014,0.032
FC,175,2014,0.032
FC,175,2014,0.033
FC,175,2014,0.034
FC,175,2014,0.036
FC,175,2014,0.037
FC,175,2014,0.037
FC,175,2014,0.038
FC,175,2014,0.039
FC,175,2014,0.039
FC,175,2014,0.04
FC,175,2014,0.045
FC,175,2014,0.046
FC,175,2014,0.047
FC,175,2014,0.049
FC,175,2014,0.049
FC,175,2014,0.05
FC,175,2014,0.053
FC,175,2014,0.054
FC,175,2015,0.023
FC,175,2015,0.027
FC,175,2015,0.028
FC,175,2015,0.03
FC,175,2015,0.03
FC,175,2015,0.031
FC,175,2015,0.033
FC,175,2015,0.033
FC,175,2015,0.034
FC,175,2015,0.037
FC,175,2015,0.039
FC,175,2016,0.017
FC,175,2016,0.017
FC,175,2016,0.02
FC,175,2016,0.025
FC,175,2016,0.027
FC,175,2016,0.028
FC,175,2016,0.029
FC,175,2016,0.03
FC,175,2016,0.031
FC,175,2016,0.031
FC,175,2016,0.033
FC,175,2016,0.033
FC,175,2016,0.035
FC,175,2016,0.035
FC,175,2016,0.039
FC,175,2016,0.042
FC,175,2017,0.016
FC,175,2017,0.021
FC,175,2017,0.03
FC,175,2017,0.03
FC,175,2017,0.032
FC,175,2017,0.037
FC,175,2017,0.039
FC,175,2017,0.039
FC,175,2017,0.041
FC,175,2017,0.041
FC,175,2017,0.044
FC,175,2017,0.045
FC,175,2017,0.051
FC,175,2018,0.023
FC,175,2018,0.024
FC,175,2018,0.024
FC,175,2018,0.027
FC,175,2018,0.028
FC,175,2018,0.03
FC,175,2018,0.03
FC,175,2018,0.031
FC,175,2018,0.031
FC,175,2018,0.032
FC,175,2018,0.032
FC,175,2018,0.033
FC,175,2018,0.035
FC,175,2018,0.035
FC,175,2018,0.035
FC,175,2018,0.036
FC,175,2018,0.037
FC,175,2018,0.039
FC,175,2018,0.046
FC,175,2018,0.088
FC,175,2019,0.019
FC,175,2019,0.022
FC,175,2019,0.022
FC,175,2019,0.023
FC,175,2019,0.026
FC,175,2020,0.013
FC,175,2020,0.014
FC,175,2020,0.016
FC,175,2020,0.018
FC,175,2020,0.018
FC,175,2020,0.019
FC,175,2020,0.02
FC,175,2020,0.02
FC,175,2020,0.022
FC,175,2020,0.023
FC,175,2020,0.025
FC,175,2020,0.026
FC,175,2020,0.027
FC,175,2020,0.028
FC,175,2020,0.028
FC,175,2020,0.03
FC,175,2020,0.03
FC,175,2020,0.03
FC,175,2020,0.033
FC,175,2020,0.035
FC,175,2020,0.036
FC,176,2000,0.006
FC,176,2000,0.007
FC,176,2000,0.012
FC,176,2000,0.016
FC,176,2000,0.018
FC,176,2000,0.018
FC,176,2000,0.021
FC,176,2000,0.021
FC,176,2000,0.026
FC,176,2001,0.006
FC,176,2001,0.017
FC,176,2001,0.018
FC,176,2001,0.021
FC,176,2001,0.021
FC,176,2001,0.022
FC,176,2001,0.023
FC,176,2001,0.025
FC,176,2001,0.025
FC,176,2001,0.028
FC,176,2001,0.028
FC,176,2001,0.031
FC,176,2001,0.032
FC,176,2001,0.033
FC,176,2001,0.034
FC,176,2001,0.045
FC,176,2002,0.01
FC,176,2002,0.013
FC,176,2002,0.015
FC,176,2002,0.017
FC,176,2002,0.018
FC,176,2002,0.022
FC,176,2002,0.028
FC,176,2003,0.023
FC,176,2003,0.028
FC,176,2003,0.028
FC,176,2003,0.03
FC,176,2003,0.034
FC,176,2003,0.036
FC,176,2003,0.049
FC,176,2004,0.025
FC,176,2004,0.027
FC,176,2004,0.033
FC,176,2004,0.037
FC,176,2004,0.056
FC,176,2005,0.021
FC,176,2005,0.03
FC,176,2005,0.032
FC,176,2005,0.034
FC,176,2005,0.038
FC,176,2005,0.043
FC,176,2005,0.047
FC,176,2005,0.048
FC,176,2005,0.051
FC,176,2005,0.053
FC,176,2005,0.062
FC,176,2006,0.022
FC,176,2006,0.028
FC,176,2006,0.03
FC,176,2006,0.052
FC,176,2006,0.053
FC,176,2006,0.055
FC,176,2006,0.119
FC,176,2007,0.01
FC,176,2007,0.016
FC,176,2007,0.017
FC,176,2007,0.023
FC,176,2007,0.026
FC,176,2007,0.026
FC,176,2007,0.027
FC,176,2007,0.028
FC,176,2007,0.029
FC,176,2007,0.029
FC,176,2007,0.034
FC,176,2007,0.034
FC,176,2007,0.034
FC,176,2007,0.035
FC,176,2007,0.04
FC,176,2007,0.042
FC,176,2007,0.044
FC,176,2007,0.05
FC,176,2007,0.05
FC,176,2007,0.052
FC,176,2007,0.056
FC,176,2008,0.021
FC,176,2008,0.022
FC,176,2008,0.023
FC,176,2008,0.025
FC,176,2008,0.03
FC,176,2008,0.032
FC,176,2008,0.033
FC,176,2008,0.041
FC,176,2008,0.053
FC,176,2008,0.054
FC,176,2008,0.055
FC,176,2008,0.071
FC,176,2009,0.025
FC,176,2009,0.03
FC,176,2009,0.031
FC,176,2009,0.036
FC,176,2009,0.048
FC,176,2009,0.051
FC,176,2009,0.055
FC,176,2009,0.059
FC,176,2009,0.062
FC,176,2009,0.063
FC,176,2009,0.066
FC,176,2010,0.016
FC,176,2010,0.023
FC,176,2010,0.023
FC,176,2010,0.024
FC,176,2010,0.027
FC,176,2010,0.028
FC,176,2010,0.036
FC,176,2010,0.039
FC,176,2010,0.042
FC,176,2010,0.043
FC,176,2011,0.01
FC,176,2011,0.017
FC,176,2011,0.027
FC,176,2011,0.028
FC,176,2011,0.03
FC,176,2011,0.032
FC,176,2011,0.033
FC,176,2011,0.034
FC,176,2011,0.035
FC,176,2011,0.035
FC,176,2011,0.039
FC,176,2011,0.039
FC,176,2011,0.041
FC,176,2011,0.051
FC,176,2011,0.06
FC,176,2011,0.118
FC,176,2012,0.013
FC,176,2012,0.016
FC,176,2012,0.017
FC,176,2012,0.022
FC,176,2012,0.022
FC,176,2012,0.023
FC,176,2012,0.025
FC,176,2012,0.025
FC,176,2012,0.026
FC,176,2012,0.027
FC,176,2012,0.03
FC,176,2012,0.03
FC,176,2012,0.034
FC,176,2012,0.039
FC,176,2012,0.046
FC,176,2012,0.062
FC,176,2012,0.076
FC,176,2012,0.114
FC,176,2013,0.015
FC,176,2013,0.024
FC,176,2013,0.025
FC,176,2013,0.025
FC,176,2013,0.028
FC,176,2013,0.03
FC,176,2013,0.032
FC,176,2013,0.032
FC,176,2013,0.033
FC,176,2013,0.034
FC,176,2013,0.034
FC,176,2013,0.034
FC,176,2013,0.039
FC,176,2013,0.042
FC,176,2013,0.043
FC,176,2013,0.045
FC,176,2013,0.052
FC,176,2013,0.059
FC,176,2013,0.061
FC,176,2013,0.074
FC,176,2014,0.027
FC,176,2014,0.037
FC,176,2014,0.04
FC,176,2014,0.041
FC,176,2014,0.041
FC,176,2014,0.043
FC,176,2014,0.045
FC,176,2014,0.049
FC,176,2014,0.051
FC,176,2015,0.027
FC,176,2015,0.029
FC,176,2015,0.035
FC,176,2015,0.039
FC,176,2015,0.041
FC,176,2015,0.059
FC,176,2015,0.064
FC,176,2015,0.073
FC,176,2015,0.085
FC,176,2015,0.137
FC,176,2016,0.024
FC,176,2016,0.027
FC,176,2016,0.031
FC,176,2016,0.031
FC,176,2016,0.034
FC,176,2016,0.034
FC,176,2016,0.035
FC,176,2016,0.037
FC,176,2016,0.04
FC,176,2016,0.042
FC,176,2016,0.046
FC,176,2016,0.048
FC,176,2016,0.058
FC,176,2016,0.063
FC,176,2017,0.007
FC,176,2017,0.026
FC,176,2017,0.035
FC,176,2017,0.036
FC,176,2017,0.036
FC,176,2017,0.039
FC,176,2017,0.049
FC,176,2017,0.079
FC,176,2018,0.026
FC,176,2018,0.03
FC,176,2018,0.033
FC,176,2018,0.035
FC,176,2018,0.036
FC,176,2018,0.036
FC,176,2018,0.037
FC,176,2018,0.038
FC,176,2018,0.038
FC,176,2018,0.046
FC,176,2018,0.046
FC,176,2018,0.051
FC,176,2018,0.057
FC,176,2018,0.058
FC,176,2018,0.078
FC,176,2018,0.08
FC,176,2018,0.081
FC,176,2019,0.02
FC,176,2019,0.021
FC,176,2019,0.024
FC,176,2019,0.025
FC,176,2019,0.025
FC,176,2019,0.034
FC,176,2019,0.035
FC,176,2019,0.036
FC,176,2019,0.039
FC,176,2019,0.039
FC,176,2019,0.041
FC,176,2019,0.042
FC,176,2019,0.044
FC,176,2019,0.048
FC,176,2019,0.107
FC,176,2019,0.108
FC,176,2020,0.022
FC,176,2020,0.027
FC,176,2020,0.028
FC,176,2020,0.032
FC,176,2020,0.035
FC,176,2020,0.035
FC,176,2020,0.036
FC,176,2020,0.037
FC,176,2020,0.04
FC,176,2020,0.046
FC,176,2020,0.049
FC,176,2020,0.06
FC,177,2000,0.011
FC,177,2000,0.014
FC,177,2000,0.015
FC,177,2000,0.015
FC,177,2000,0.016
FC,177,2000,0.017
FC,177,2000,0.018
FC,177,2000,0.018
FC,177,2000,0.019
FC,177,2000,0.019
FC,177,2000,0.02
FC,177,2000,0.021
FC,177,2000,0.023
FC,177,2000,0.023
FC,177,2000,0.025
FC,177,2000,0.026
FC,177,2000,0.027
FC,177,2000,0.027
FC,177,2000,0.028
FC,177,2000,0.029
FC,177,2000,0.031
FC,177,2000,0.031
FC,177,2000,0.032
FC,177,2000,0.033
FC,177,2000,0.034
FC,177,2000,0.035
FC,177,2000,0.036
FC,177,2000,0.037
FC,177,2000,0.038
FC,177,2001,0.02
FC,177,2001,0.022
FC,177,2001,0.022
FC,177,2001,0.023
FC,177,2001,0.023
FC,177,2001,0.024
FC,177,2001,0.025
FC,177,2001,0.025
FC,177,2001,0.029
FC,177,2001,0.032
FC,177,2001,0.033
FC,177,2001,0.033
FC,177,2001,0.034
FC,177,2001,0.044
FC,177,2002,0.009
FC,177,2002,0.015
FC,177,2002,0.016
FC,177,2002,0.017
FC,177,2002,0.018
FC,177,2002,0.019
FC,177,2002,0.019
FC,177,2002,0.021
FC,177,2002,0.021
FC,177,2002,0.025
FC,177,2002,0.028
FC,177,2002,0.028
FC,177,2002,0.029
FC,177,2002,0.03
FC,177,2002,0.03
FC,177,2002,0.035
FC,177,2003,0.016
FC,177,2003,0.019
FC,177,2003,0.022
FC,177,2003,0.024
FC,177,2003,0.024
FC,177,2003,0.024
FC,177,2003,0.027
FC,177,2003,0.028
FC,177,2003,0.03
FC,177,2003,0.033
FC,177,2003,0.037
FC,177,2003,0.04
FC,177,2004,0.011
FC,177,2004,0.011
FC,177,2004,0.011
FC,177,2004,0.015
FC,177,2004,0.015
FC,177,2004,0.017
FC,177,2004,0.017
FC,177,2004,0.019
FC,177,2004,0.024
FC,177,2004,0.025
FC,177,2004,0.025
FC,177,2004,0.027
FC,177,2004,0.027
FC,177,2004,0.028
FC,177,2004,0.043
FC,177,2005,0.012
FC,177,2005,0.014
FC,177,2005,0.015
FC,177,2005,0.015
FC,177,2005,0.017
FC,177,2005,0.018
FC,177,2005,0.018
FC,177,2005,0.018
FC,177,2005,0.019
FC,177,2005,0.02
FC,177,2005,0.023
FC,177,2005,0.024
FC,177,2005,0.025
FC,177,2005,0.025
FC,177,2005,0.03
FC,177,2005,0.031
FC,177,2005,0.037
FC,177,2005,0.041
FC,177,2005,0.042
FC,177,2006,0.009
FC,177,2006,0.009
FC,177,2006,0.012
FC,177,2006,0.012
FC,177,2006,0.012
FC,177,2006,0.012
FC,177,2006,0.013
FC,177,2006,0.016
FC,177,2006,0.017
FC,177,2006,0.019
FC,177,2006,0.019
FC,177,2006,0.02
FC,177,2007,0.008
FC,177,2007,0.008
FC,177,2007,0.013
FC,177,2007,0.015
FC,177,2007,0.015
FC,177,2007,0.016
FC,177,2007,0.016
FC,177,2007,0.016
FC,177,2007,0.016
FC,177,2007,0.016
FC,177,2007,0.017
FC,177,2007,0.022
FC,177,2007,0.024
FC,177,2007,0.028
FC,177,2007,0.029
FC,177,2007,0.029
FC,177,2007,0.032
FC,177,2007,0.043
FC,177,2007,0.048
FC,177,2008,0.006
FC,177,2008,0.008
FC,177,2008,0.01
FC,177,2008,0.016
FC,177,2008,0.017
FC,177,2008,0.017
FC,177,2008,0.019
FC,177,2008,0.02
FC,177,2008,0.02
FC,177,2008,0.028
FC,177,2009,0.017
FC,177,2009,0.018
FC,177,2009,0.018
FC,177,2009,0.018
FC,177,2009,0.019
FC,177,2009,0.019
FC,177,2009,0.021
FC,177,2009,0.021
FC,177,2009,0.021
FC,177,2009,0.022
FC,177,2009,0.024
FC,177,2009,0.037
FC,177,2010,0.014
FC,177,2010,0.017
FC,177,2010,0.017
FC,177,2010,0.017
FC,177,2010,0.017
FC,177,2010,0.018
FC,177,2010,0.018
FC,177,2010,0.019
FC,177,2010,0.021
FC,177,2010,0.022
FC,177,2010,0.022
FC,177,2010,0.024
FC,177,2010,0.025
FC,177,2010,0.025
FC,177,2010,0.025
FC,177,2010,0.029
FC,177,2010,0.03
FC,177,2010,0.031
FC,177,2010,0.035
FC,177,2010,0.042
FC,177,2010,0.044
FC,177,2010,0.047
FC,177,2010,0.056
FC,177,2011,0.013
FC,177,2011,0.016
FC,177,2011,0.017
FC,177,2011,0.017
FC,177,2011,0.02
FC,177,2011,0.02
FC,177,2011,0.02
FC,177,2011,0.021
FC,177,2011,0.021
FC,177,2011,0.021
FC,177,2011,0.022
FC,177,2011,0.023
FC,177,2011,0.023
FC,177,2011,0.023
FC,177,2011,0.023
FC,177,2011,0.024
FC,177,2011,0.025
FC,177,2011,0.028
FC,177,2011,0.03
FC,177,2011,0.03
FC,177,2011,0.037
FC,177,2011,0.041
FC,177,2012,0.011
FC,177,2012,0.013
FC,177,2012,0.013
FC,177,2012,0.015
FC,177,2012,0.015
FC,177,2012,0.015
FC,177,2012,0.015
FC,177,2012,0.016
FC,177,2012,0.017
FC,177,2012,0.017
FC,177,2012,0.018
FC,177,2012,0.019
FC,177,2012,0.019
FC,177,2012,0.019
FC,177,2012,0.021
FC,177,2012,0.021
FC,177,2013,0.013
FC,177,2013,0.014
FC,177,2013,0.02
FC,177,2013,0.026
FC,177,2013,0.035
FC,177,2013,0.039
FC,177,2014,0.019
FC,177,2014,0.022
FC,177,2014,0.022
FC,177,2014,0.022
FC,177,2014,0.023
FC,177,2014,0.024
FC,177,2014,0.024
FC,177,2014,0.025
FC,177,2014,0.026
FC,177,2014,0.026
FC,177,2014,0.027
FC,177,2014,0.028
FC,177,2014,0.029
FC,177,2014,0.029
FC,177,2014,0.03
FC,177,2014,0.03
FC,177,2014,0.031
FC,177,2014,0.033
FC,177,2014,0.035
FC,177,2014,0.036
FC,177,2014,0.043
FC,177,2015,0.018
FC,177,2015,0.019
FC,177,2015,0.022
FC,177,2015,0.023
FC,177,2015,0.023
FC,177,2015,0.027
FC,177,2015,0.029
FC,177,2015,0.03
FC,177,2015,0.03
FC,177,2015,0.032
FC,177,2015,0.032
FC,177,2015,0.033
FC,177,2015,0.035
FC,177,2015,0.038
FC,177,2015,0.043
FC,177,2015,0.043
FC,177,2016,0.022
FC,177,2016,0.022
FC,177,2016,0.024
FC,177,2016,0.025
FC,177,2016,0.027
FC,177,2016,0.027
FC,177,2016,0.031
FC,177,2016,0.031
FC,177,2016,0.033
FC,177,2016,0.041
FC,177,2016,0.043
FC,177,2016,0.043
FC,177,2016,0.045
FC,177,2016,0.047
FC,177,2016,0.057
FC,177,2016,0.11
FC,177,2017,0.022
FC,177,2017,0.022
FC,177,2017,0.023
FC,177,2017,0.025
FC,177,2017,0.028
FC,177,2017,0.029
FC,177,2017,0.029
FC,177,2017,0.029
FC,177,2017,0.032
FC,177,2017,0.033
FC,177,2017,0.033
FC,177,2017,0.035
FC,177,2017,0.044
FC,177,2017,0.074
FC,177,2018,0.022
FC,177,2018,0.024
FC,177,2018,0.028
FC,177,2018,0.029
FC,177,2018,0.029
FC,177,2018,0.031
FC,177,2018,0.031
FC,177,2018,0.031
FC,177,2018,0.031
FC,177,2018,0.031
FC,177,2018,0.032
FC,177,2018,0.037
FC,177,2018,0.038
FC,177,2018,0.045
FC,177,2018,0.048
FC,177,2019,0.022
FC,177,2019,0.023
FC,177,2019,0.027
FC,177,2019,0.028
FC,177,2019,0.028
FC,177,2019,0.03
FC,177,2019,0.031
FC,177,2019,0.037
FC,177,2019,0.039
FC,177,2019,0.039
FC,177,2020,0.017
FC,177,2020,0.018
FC,177,2020,0.027
FC,177,2020,0.029
FC,177,2020,0.031
FC,177,2020,0.031
FC,177,2020,0.032
FC,177,2020,0.033
FC,177,2020,0.035
FC,177,2020,0.036
FC,177,2020,0.037
FC,177,2020,0.037
FC,177,2020,0.038
FC,178,2000,0.024
FC,178,2000,0.025
FC,178,2000,0.029
FC,178,2000,0.03
FC,178,2000,0.032
FC,178,2000,0.033
FC,178,2000,0.034
FC,178,2000,0.035
FC,178,2000,0.036
FC,178,2000,0.036
FC,178,2000,0.039
FC,178,2000,0.04
FC,178,2000,0.042
FC,178,2000,0.05
FC,178,2000,0.171
FC,178,2001,0.017
FC,178,2001,0.022
FC,178,2001,0.024
FC,178,2001,0.026
FC,178,2001,0.032
FC,178,2001,0.032
FC,178,2001,0.034
FC,178,2001,0.034
FC,178,2001,0.034
FC,178,2001,0.037
FC,178,2001,0.037
FC,178,2001,0.042
FC,178,2001,0.048
FC,178,2001,0.056
FC,178,2002,0.021
FC,178,2002,0.022
FC,178,2002,0.022
FC,178,2002,0.024
FC,178,2002,0.025
FC,178,2002,0.028
FC,178,2002,0.029
FC,178,2002,0.031
FC,178,2002,0.032
FC,178,2002,0.033
FC,178,2002,0.036
FC,178,2002,0.037
FC,178,2002,0.038
FC,178,2002,0.039
FC,178,2002,0.041
FC,178,2002,0.044
FC,178,2002,0.044
FC,178,2003,0.024
FC,178,2003,0.028
FC,178,2003,0.031
FC,178,2003,0.034
FC,178,2003,0.037
FC,178,2003,0.038
FC,178,2003,0.038
FC,178,2003,0.039
FC,178,2003,0.039
FC,178,2003,0.04
FC,178,2003,0.042
FC,178,2003,0.065
FC,178,2004,0.028
FC,178,2004,0.031
FC,178,2004,0.032
FC,178,2004,0.033
FC,178,2004,0.034
FC,178,2004,0.035
FC,178,2004,0.035
FC,178,2004,0.035
FC,178,2004,0.037
FC,178,2004,0.037
FC,178,2004,0.043
FC,178,2004,0.044
FC,178,2004,0.048
FC,178,2005,0.023
FC,178,2005,0.024
FC,178,2005,0.027
FC,178,2005,0.028
FC,178,2005,0.033
FC,178,2005,0.035
FC,178,2005,0.038
FC,178,2005,0.04
FC,178,2005,0.041
FC,178,2005,0.043
FC,178,2005,0.047
FC,178,2005,0.047
FC,178,2005,0.047
FC,178,2005,0.048
FC,178,2005,0.049
FC,178,2005,0.059
FC,178,2006,0.015
FC,178,2006,0.025
FC,178,2006,0.025
FC,178,2006,0.026
FC,178,2006,0.026
FC,178,2006,0.027
FC,178,2006,0.031
FC,178,2006,0.035
FC,178,2006,0.037
FC,178,2006,0.038
FC,178,2006,0.041
FC,178,2006,0.042
FC,178,2006,0.043
FC,178,2006,0.049
FC,178,2006,0.054
FC,178,2007,0.017
FC,178,2007,0.018
FC,178,2007,0.03
FC,178,2007,0.033
FC,178,2007,0.034
FC,178,2007,0.034
FC,178,2007,0.036
FC,178,2007,0.039
FC,178,2007,0.041
FC,178,2007,0.042
FC,178,2007,0.042
FC,178,2007,0.046
FC,178,2007,0.047
FC,178,2007,0.051
FC,178,2007,0.052
FC,178,2007,0.052
FC,178,2007,0.062
FC,178,2007,0.062
FC,178,2007,0.07
FC,178,2008,0.021
FC,178,2008,0.03
FC,178,2008,0.032
FC,178,2008,0.033
FC,178,2008,0.036
FC,178,2008,0.036
FC,178,2008,0.037
FC,178,2008,0.039
FC,178,2008,0.039
FC,178,2008,0.042
FC,178,2008,0.043
FC,178,2008,0.043
FC,178,2008,0.044
FC,178,2008,0.046
FC,178,2008,0.049
FC,178,2008,0.053
FC,178,2009,0.021
FC,178,2009,0.026
FC,178,2009,0.035
FC,178,2009,0.035
FC,178,2009,0.037
FC,178,2009,0.041
FC,178,2009,0.042
FC,178,2009,0.043
FC,178,2009,0.043
FC,178,2009,0.044
FC,178,2009,0.049
FC,178,2009,0.051
FC,178,2009,0.054
FC,178,2009,0.058
FC,178,2010,0.028
FC,178,2010,0.036
FC,178,2010,0.036
FC,178,2010,0.037
FC,178,2010,0.037
FC,178,2010,0.038
FC,178,2010,0.041
FC,178,2010,0.042
FC,178,2010,0.043
FC,178,2010,0.044
FC,178,2010,0.05
FC,178,2010,0.053
FC,178,2010,0.054
FC,178,2010,0.069
FC,178,2010,0.142
FC,178,2011,0.025
FC,178,2011,0.026
FC,178,2011,0.029
FC,178,2011,0.032
FC,178,2011,0.038
FC,178,2011,0.039
FC,178,2011,0.046
FC,178,2011,0.049
FC,178,2011,0.051
FC,178,2011,0.054
FC,178,2011,0.055
FC,178,2011,0.058
FC,178,2011,0.064
FC,178,2012,0.022
FC,178,2012,0.024
FC,178,2012,0.027
FC,178,2012,0.029
FC,178,2012,0.03
FC,178,2012,0.036
FC,178,2012,0.038
FC,178,2012,0.04
FC,178,2012,0.04
FC,178,2012,0.04
FC,178,2012,0.041
FC,178,2012,0.048
FC,178,2012,0.05
FC,178,2012,0.055
FC,178,2013,0.014
FC,178,2013,0.026
FC,178,2013,0.036
FC,178,2013,0.038
FC,178,2013,0.046
FC,178,2013,0.055
FC,178,2014,0.014
FC,178,2014,0.025
FC,178,2014,0.028
FC,178,2014,0.031
FC,178,2014,0.035
FC,178,2014,0.048
FC,178,2014,0.049
FC,178,2014,0.058
FC,178,2015,0.027
FC,178,2015,0.037
FC,178,2015,0.043
FC,178,2015,0.043
FC,178,2015,0.047
FC,178,2015,0.048
FC,178,2015,0.063
FC,178,2016,0.015
FC,178,2016,0.016
FC,178,2016,0.022
FC,178,2016,0.03
FC,178,2016,0.034
FC,178,2016,0.037
FC,178,2016,0.041
FC,178,2016,0.045
FC,178,2016,0.069
FC,178,2017,0.016
FC,178,2017,0.024
FC,178,2017,0.026
FC,178,2017,0.028
FC,178,2017,0.029
FC,178,2017,0.034
FC,178,2017,0.041
FC,178,2017,0.042
FC,178,2017,0.045
FC,178,2017,0.047
FC,178,2017,0.053
FC,178,2017,0.067
FC,178,2018,0.027
FC,178,2018,0.027
FC,178,2018,0.027
FC,178,2018,0.029
FC,178,2018,0.029
FC,178,2018,0.031
FC,178,2018,0.032
FC,178,2018,0.038
FC,178,2018,0.038
FC,178,2018,0.042
FC,178,2018,0.042
FC,178,2018,0.046
FC,178,2018,0.056
FC,178,2019,0.022
FC,178,2019,0.024
FC,178,2019,0.028
FC,178,2019,0.029
FC,178,2019,0.031
FC,178,2019,0.032
FC,178,2019,0.032
FC,178,2019,0.038
FC,178,2019,0.042
FC,178,2019,0.044
FC,178,2019,0.045
FC,178,2019,0.047
FC,178,2019,0.048
FC,178,2020,0.02
FC,178,2020,0.022
FC,178,2020,0.024
FC,178,2020,0.033
FC,178,2020,0.035
FC,178,2020,0.036
FC,178,2020,0.042
FC,178,2020,0.043
FC,178,2020,0.043
FC,178,2020,0.052
FC,178,2020,0.052
FC,178,2020,0.056
